access-location,nanoseconds
arr[216497],1440
arr[220279],1392
arr[199657],1488
arr[91629],1452
arr[102196],1386
arr[12632],1356
arr[215367],1536
arr[86366],1332
arr[237777],1398
arr[227501],1380
arr[69997],1332
arr[154173],1452
arr[59827],1386
arr[225342],1422
arr[36782],1410
arr[111006],1392
arr[36397],1434
arr[151986],1470
arr[71764],1350
arr[245916],1392
arr[42799],1524
arr[188983],1440
arr[49161],1500
arr[68561],1446
arr[168895],1422
arr[242263],1422
arr[224487],1416
arr[247589],1338
arr[187173],1428
arr[62786],1464
arr[24246],1626
arr[153670],1476
arr[33065],1446
arr[240255],1398
arr[11651],1332
arr[151613],1440
arr[2887],1464
arr[227019],1386
arr[237979],1404
arr[7017],1362
arr[220872],1476
arr[57976],1416
arr[177542],1326
arr[47051],1404
arr[49670],1422
arr[230676],1392
arr[174409],1422
arr[102419],1482
arr[132662],1344
arr[246173],1308
arr[98335],1470
arr[191813],1464
arr[185156],1332
arr[163848],1434
arr[26727],1434
arr[104052],1398
arr[172463],1374
arr[1214],1440
arr[101641],1440
arr[109637],1422
arr[64000],1374
arr[142239],1434
arr[29659],1410
arr[97065],1392
arr[132494],1416
arr[41311],1410
arr[15030],1404
arr[151733],1284
arr[34682],1422
arr[3009],1380
arr[175102],1410
arr[21906],1446
arr[77337],1548
arr[102644],1422
arr[85309],1452
arr[127007],1434
arr[83320],1380
arr[9718],1416
arr[245778],1422
arr[232335],1404
arr[5891],1380
arr[94114],1428
arr[174148],1410
arr[191048],1368
arr[24314],1428
arr[200875],1470
arr[61452],1440
arr[196778],1578
arr[218441],1410
arr[179445],1440
arr[72767],1422
arr[32441],1374
arr[71684],1452
arr[118778],1416
arr[145858],1386
arr[220530],1392
arr[176441],1338
arr[160888],1398
arr[138615],1428
arr[211123],1422
arr[180249],1392
arr[63718],1386
arr[249381],1386
arr[23938],1422
arr[182714],1434
arr[84690],1422
arr[167297],1440
arr[16035],1416
arr[94408],1374
arr[163076],1416
arr[248370],1446
arr[116652],1428
arr[23542],1446
arr[188870],1422
arr[74052],1674
arr[47856],1410
arr[156098],1440
arr[151856],1386
arr[10986],1326
arr[124539],1386
arr[81301],1380
arr[100105],1422
arr[156981],1392
arr[169337],1464
arr[218884],1422
arr[69191],1458
arr[156219],1362
arr[145325],1428
arr[246432],1704
arr[44834],1404
arr[122801],1416
arr[193033],1410
arr[124904],1410
arr[122182],1428
arr[216972],1416
arr[57619],1374
arr[223225],1440
arr[150621],1398
arr[90006],1404
arr[83985],1428
arr[63697],1392
arr[104728],1332
arr[200637],1440
arr[103591],1392
arr[43598],1566
arr[41041],1434
arr[167800],1440
arr[216048],1302
arr[192897],1470
arr[178786],1452
arr[90588],1464
arr[24198],1416
arr[28892],1410
arr[13921],1410
arr[193535],1470
arr[14128],1404
arr[83112],1464
arr[116106],1434
arr[159453],1410
arr[95896],1386
arr[160941],1446
arr[32254],1416
arr[38930],1470
arr[52197],1482
arr[170789],1488
arr[22254],1488
arr[126168],1332
arr[144014],1470
arr[172875],1458
arr[216174],1440
arr[244351],1392
arr[2925],1278
arr[70902],1410
arr[194989],1434
arr[106516],1422
arr[130853],1428
arr[236030],1428
arr[24316],1320
arr[96901],1746
arr[178928],1410
arr[219455],1452
arr[187489],1392
arr[219478],1404
arr[14699],1404
arr[217762],1320
arr[179366],1416
arr[28827],1428
arr[67227],1428
arr[45472],1434
arr[188280],1314
arr[163123],1440
arr[222765],1404
arr[236887],1344
arr[218405],1452
arr[24963],1422
arr[174028],1416
arr[240659],1386
arr[151131],1434
arr[84394],1296
arr[179887],1410
arr[117306],1542
arr[78745],1656
arr[182812],1482
arr[204560],1410
arr[40086],1458
arr[39328],1422
arr[85413],1392
arr[26117],1446
arr[79997],1428
arr[198667],1488
arr[221397],1416
arr[49452],1464
arr[152508],1410
arr[190875],1380
arr[64151],1434
arr[120271],1422
arr[120241],1410
arr[109330],1404
arr[187498],1272
arr[182066],1416
arr[63962],1392
arr[116973],1398
arr[154831],1362
arr[67201],1278
arr[85379],1386
arr[179794],1386
arr[241229],1440
arr[76038],1302
arr[97278],1392
arr[91975],1404
arr[5925],1410
arr[230936],1446
arr[170721],1434
arr[188737],1434
arr[185496],1380
arr[227159],1422
arr[244418],1404
arr[37262],1422
arr[19628],1428
arr[90767],1440
arr[235929],1446
arr[241025],1446
arr[140219],1404
arr[138437],1410
arr[198253],1356
arr[220722],1332
arr[25060],1380
arr[84846],1560
arr[96404],1494
arr[212558],1428
arr[16912],1536
arr[160366],1434
arr[79532],1392
arr[188096],1380
arr[227568],1428
arr[164911],1452
arr[117890],1476
arr[235149],1404
arr[7301],1632
arr[231520],1476
arr[93477],1446
arr[13227],1320
arr[212456],1476
arr[30550],1440
arr[218316],1446
arr[147953],1446
arr[7709],1344
arr[229086],1440
arr[185215],1422
arr[27338],1440
arr[69853],1404
arr[187496],1338
arr[18363],1440
arr[226424],1422
arr[75933],1440
arr[232968],1440
arr[213498],1428
arr[117346],1386
arr[67815],1410
arr[59902],1434
arr[79904],1374
arr[101079],1356
arr[236621],1404
arr[175788],1392
arr[39175],1422
arr[230541],1416
arr[107051],1464
arr[173418],1422
arr[215690],1320
arr[114353],1440
arr[154938],1410
arr[59167],1398
arr[143932],1344
arr[133747],1446
arr[89717],1458
arr[128600],1380
arr[31700],1398
arr[113779],1416
arr[107687],1458
arr[233267],1434
arr[141117],1410
arr[193892],1446
arr[170763],1314
arr[175832],1440
arr[170317],1446
arr[13048],1356
arr[158801],1434
arr[150167],1440
arr[130394],1452
arr[242968],1428
arr[210070],1494
arr[226651],1314
arr[110399],1332
arr[213043],1482
arr[168791],1404
arr[165927],1578
arr[193584],1536
arr[25843],1356
arr[105697],1410
arr[175626],1446
arr[156548],1416
arr[26987],1332
arr[234794],1386
arr[66832],1392
arr[160734],1440
arr[90863],1482
arr[195432],1368
arr[192434],1416
arr[220994],1452
arr[69471],1386
arr[192053],1422
arr[112111],1368
arr[29716],1398
arr[112816],1362
arr[54296],1332
arr[200033],1368
arr[142217],1404
arr[229449],1422
arr[100200],1326
arr[38963],1464
arr[238769],1446
arr[76622],1302
arr[15614],1338
arr[99168],1392
arr[56017],1446
arr[200758],1392
arr[31447],1458
arr[249601],1368
arr[226601],1404
arr[137144],1398
arr[175228],1410
arr[149501],1458
arr[164132],1410
arr[176374],1464
arr[232685],1410
arr[91218],1428
arr[33589],1410
arr[178117],1428
arr[33653],1422
arr[4584],1422
arr[13941],1608
arr[242058],1398
arr[133047],1422
arr[43657],1458
arr[104875],1404
arr[187343],1464
arr[10042],1386
arr[13444],1416
arr[166792],1434
arr[126594],1410
arr[52407],1434
arr[155561],1728
arr[219569],1656
arr[84374],1422
arr[21082],1452
arr[25586],1518
arr[35132],1452
arr[68881],1422
arr[25188],1416
arr[28085],1392
arr[206026],1410
arr[200416],1410
arr[193938],1464
arr[136510],1488
arr[143142],1410
arr[176623],1380
arr[227728],1356
arr[176731],1416
arr[121092],1398
arr[27733],1362
arr[197667],1482
arr[135033],1422
arr[36144],1434
arr[80715],1458
arr[195042],1422
arr[157371],1434
arr[18058],1422
arr[205084],1410
arr[170815],1398
arr[201203],1416
arr[98031],1386
arr[223222],1320
arr[106764],1416
arr[67600],1386
arr[73948],1392
arr[144198],1416
arr[93186],1476
arr[109080],1350
arr[213080],1464
arr[134726],1416
arr[153517],1674
arr[185458],1446
arr[101494],1374
arr[97455],1380
arr[88320],1458
arr[244636],1446
arr[40430],1278
arr[82400],1434
arr[171368],1410
arr[161523],1392
arr[126486],1386
arr[119035],1440
arr[62908],1536
arr[162630],1410
arr[216102],1740
arr[7951],1482
arr[70001],1332
arr[234161],1380
arr[229387],1638
arr[240816],1428
arr[185364],1422
arr[77418],1380
arr[230390],1308
arr[58480],1416
arr[161370],1410
arr[70691],1440
arr[219031],1434
arr[4557],1476
arr[196123],1392
arr[198463],1410
arr[155635],1398
arr[99641],1416
arr[133921],1368
arr[7130],1422
arr[213448],1284
arr[222241],1422
arr[1766],1446
arr[3879],1410
arr[70993],1440
arr[189486],1722
arr[165402],1398
arr[197479],1422
arr[74874],1356
arr[228310],1356
arr[110109],1422
arr[40976],1386
arr[2613],1422
arr[180110],1386
arr[41489],1356
arr[248353],1452
arr[187278],1398
arr[243205],1404
arr[75771],1374
arr[184021],1446
arr[68038],1452
arr[3494],1404
arr[4712],1404
arr[37069],1392
arr[24403],1392
arr[200835],1446
arr[235532],1338
arr[180038],1380
arr[50476],1422
arr[135805],1272
arr[187168],1488
arr[30277],1392
arr[124398],1560
arr[205287],1428
arr[34156],1422
arr[195391],1284
arr[161125],1470
arr[215910],1428
arr[159223],1446
arr[2351],1356
arr[210572],1416
arr[19332],1542
arr[43328],1350
arr[213186],1380
arr[215795],1434
arr[101169],1416
arr[227891],1386
arr[153073],1470
arr[110727],1434
arr[53662],1440
arr[87094],1320
arr[178765],1422
arr[73508],1548
arr[91806],1386
arr[232186],1386
arr[97911],1308
arr[42642],1416
arr[234070],1404
arr[27950],1404
arr[109470],1464
arr[119875],1404
arr[231470],1290
arr[139747],1440
arr[244273],1494
arr[203109],1440
arr[190255],1482
arr[206016],1416
arr[114235],1416
arr[156165],1446
arr[115239],1392
arr[116586],1422
arr[116738],1404
arr[150924],1416
arr[176266],1392
arr[96276],1404
arr[116719],1416
arr[43788],1446
arr[74167],1710
arr[36144],1290
arr[154515],1440
arr[144181],1392
arr[139591],1410
arr[83280],1458
arr[217690],1452
arr[247749],1404
arr[65466],1464
arr[81953],1440
arr[56743],1416
arr[49536],1440
arr[109903],1356
arr[166214],1446
arr[185763],1506
arr[107726],1386
arr[72313],1548
arr[196388],1350
arr[60835],1428
arr[12569],1452
arr[152404],1398
arr[175070],1614
arr[185086],1548
arr[33996],1398
arr[58009],1446
arr[51824],1446
arr[184920],1368
arr[627],1386
arr[164452],1404
arr[67991],1416
arr[44415],1446
arr[4971],1428
arr[104135],1476
arr[198930],1434
arr[149153],1434
arr[10078],1428
arr[32210],1620
arr[133195],1350
arr[7828],1422
arr[114028],1392
arr[215148],1410
arr[64571],1410
arr[179916],1320
arr[91404],1422
arr[247137],1410
arr[115679],1386
arr[199130],1416
arr[69451],1644
arr[62067],1428
arr[26317],1404
arr[98372],1428
arr[230824],1392
arr[217740],1428
arr[33458],1416
arr[31172],1314
arr[25749],1428
arr[101635],1320
arr[216092],1338
arr[26376],1338
arr[16087],1422
arr[50435],1416
arr[87144],1326
arr[21059],1410
arr[154570],1404
arr[36074],1416
arr[186564],1290
arr[164649],1326
arr[68285],1416
arr[86111],1464
arr[188829],1440
arr[198665],1440
arr[67611],1446
arr[3400],1602
arr[128582],1392
arr[159015],1446
arr[538],1362
arr[244261],1392
arr[124497],1440
arr[86341],1668
arr[72681],1476
arr[167167],1410
arr[184713],1428
arr[53505],1392
arr[134907],1446
arr[234523],1404
arr[101029],1506
arr[177008],1392
arr[86158],1392
arr[67121],1398
arr[219736],1308
arr[118598],1446
arr[133908],1404
arr[56880],1398
arr[139657],1428
arr[54830],1398
arr[92955],1368
arr[92573],1404
arr[219479],1332
arr[177592],1404
arr[178684],1596
arr[174660],1464
arr[126257],1404
arr[12647],1422
arr[178061],1458
arr[4839],1434
arr[171663],1434
arr[194951],1422
arr[15453],1470
arr[62512],1386
arr[47644],1386
arr[88134],1422
arr[229679],1446
arr[232357],1428
arr[157991],1740
arr[130938],1398
arr[233232],1374
arr[9020],1464
arr[57946],1422
arr[69391],1380
arr[92493],1416
arr[44035],1440
arr[187989],1458
arr[226401],1308
arr[100915],1422
arr[93998],1518
arr[31231],1380
arr[210222],1392
arr[186571],1284
arr[17063],1458
arr[137814],1422
arr[131607],1440
arr[191723],1374
arr[30424],1386
arr[144254],1410
arr[136136],1428
arr[35263],1692
arr[82269],1428
arr[81087],1458
arr[50716],1404
arr[161134],1338
arr[128731],1398
arr[155202],1398
arr[157165],1338
arr[127440],1572
arr[63193],1434
arr[38104],1422
arr[110673],1404
arr[88565],1464
arr[112402],1386
arr[180064],1434
arr[181058],1422
arr[156437],1428
arr[134405],1410
arr[157459],1296
arr[23705],1404
arr[228403],1416
arr[188691],1374
arr[233927],1374
arr[181326],1416
arr[205754],1386
arr[138094],1410
arr[79285],1350
arr[163829],1410
arr[168518],1416
arr[223539],1428
arr[49966],1410
arr[220133],1464
arr[72161],1542
arr[147405],1674
arr[37202],1416
arr[233295],1446
arr[26137],1410
arr[192404],1422
arr[140460],1344
arr[169929],1446
arr[21950],1422
arr[194916],1398
arr[30602],1380
arr[110515],1440
arr[57319],1440
arr[227018],1404
arr[41574],1398
arr[230108],1440
arr[127775],1386
arr[215385],1428
arr[3813],1374
arr[122530],1488
arr[154076],1440
arr[4093],1398
arr[53856],1404
arr[126182],1416
arr[158539],1440
arr[133141],1530
arr[56364],1452
arr[93409],1410
arr[123033],1434
arr[106330],1500
arr[63542],1428
arr[211546],1374
arr[20087],1434
arr[117096],1386
arr[194841],1380
arr[62576],1416
arr[59501],1392
arr[101653],1488
arr[232506],1344
arr[97803],1374
arr[46570],1338
arr[29460],1434
arr[208318],1446
arr[103889],1434
arr[22831],1320
arr[16244],1428
arr[83997],1404
arr[150606],1440
arr[231630],1362
arr[104163],1434
arr[23137],1386
arr[152058],1398
arr[124608],1434
arr[93345],1380
arr[28241],1452
arr[33147],1404
arr[242839],1668
arr[100957],1404
arr[126556],1380
arr[132224],1362
arr[207287],1458
arr[206450],1410
arr[93770],1410
arr[227374],1440
arr[73547],1488
arr[54963],1422
arr[39951],1434
arr[149400],1416
arr[156616],1428
arr[38809],1410
arr[247203],1548
arr[203186],1434
arr[84621],1452
arr[205521],1398
arr[73427],1440
arr[107452],1464
arr[221766],1392
arr[173777],1428
arr[24411],1332
arr[219748],1428
arr[44292],1392
arr[63900],1422
arr[121806],1656
arr[168900],1440
arr[157245],1434
arr[150047],1506
arr[218399],1392
arr[166436],1410
arr[17356],1386
arr[94955],1386
arr[48660],1332
arr[224643],1434
arr[67757],1416
arr[158782],1416
arr[218370],1398
arr[141304],1416
arr[213745],1374
arr[24673],1440
arr[57056],1386
arr[120362],1464
arr[79834],1446
arr[54259],1416
arr[89900],1530
arr[164455],1302
arr[26133],1338
arr[179680],1344
arr[21908],1434
arr[14251],1434
arr[119809],1470
arr[62671],1386
arr[233999],1434
arr[164101],1392
arr[126571],1428
arr[105805],1398
arr[83001],1692
arr[50168],1392
arr[22205],1428
arr[51400],1398
arr[216605],1452
arr[39561],1386
arr[162707],1380
arr[31617],1296
arr[30557],1302
arr[230464],1428
arr[190400],1434
arr[15279],1536
arr[138121],1476
arr[154145],1380
arr[56304],1404
arr[211529],1452
arr[40859],1428
arr[136138],1332
arr[15789],1470
arr[147112],1392
arr[50593],1350
arr[41922],1398
arr[76792],1464
arr[88853],1296
arr[72525],1476
arr[212953],1734
arr[151524],1452
arr[56524],1440
arr[127054],1458
arr[44447],1440
arr[162329],1410
arr[210055],1452
arr[94616],1398
arr[200886],1326
arr[27807],1308
arr[77573],1524
arr[240448],1410
arr[190514],1422
arr[109190],1416
arr[37357],1380
arr[187330],1410
arr[49590],1446
arr[52636],1446
arr[91803],1356
arr[220088],1446
arr[108940],1440
arr[53333],1452
arr[10947],1758
arr[245078],1440
arr[85474],1422
arr[174411],1320
arr[62023],1446
arr[127396],1392
arr[17555],1428
arr[167229],1434
arr[199921],1446
arr[230508],1446
arr[85105],1404
arr[22797],1404
arr[107562],1476
arr[129553],1434
arr[201478],1614
arr[67617],1320
arr[240521],1416
arr[152365],1434
arr[111776],1434
arr[68094],1404
arr[142813],1428
arr[52290],1386
arr[177284],1416
arr[180170],1368
arr[5973],1416
arr[243227],1404
arr[249158],1428
arr[114128],1362
arr[213315],1398
arr[108098],1392
arr[167461],1374
arr[224262],1434
arr[119528],1362
arr[2935],1302
arr[148674],1350
arr[197903],1680
arr[146683],1410
arr[166229],1356
arr[115132],1392
arr[112956],1446
arr[146738],1434
arr[200238],1446
arr[152105],1404
arr[20652],1608
arr[96143],1440
arr[103584],1434
arr[104622],1434
arr[103016],1416
arr[5949],1428
arr[216398],1752
arr[171110],1434
arr[165114],1302
arr[35041],1416
arr[114746],1428
arr[111636],1428
arr[41014],1416
arr[107973],1410
arr[110794],1410
arr[155142],1428
arr[71288],1440
arr[235244],1458
arr[88956],1392
arr[61903],1356
arr[104772],1452
arr[108243],1392
arr[226929],1584
arr[52675],1398
arr[21279],1386
arr[159510],1428
arr[184160],1428
arr[150587],1410
arr[72600],1482
arr[150750],1410
arr[52693],1446
arr[93253],1548
arr[246893],1434
arr[156277],1452
arr[197875],1440
arr[99909],1452
arr[162226],1386
arr[164273],1434
arr[37371],1374
arr[77340],1296
arr[199314],1404
arr[152117],1476
arr[205328],1446
arr[6680],1446
arr[26443],1410
arr[66122],1626
arr[178175],1392
arr[114083],1404
arr[51366],1584
arr[33483],1506
arr[175986],1644
arr[172490],1410
arr[158078],1470
arr[169267],1410
arr[241517],1476
arr[179357],1434
arr[78778],1404
arr[175677],1368
arr[79945],1404
arr[167730],1422
arr[76427],1446
arr[132638],1428
arr[27335],1368
arr[73320],1410
arr[55267],1602
arr[225210],1512
arr[189581],1398
arr[217493],1440
arr[155836],1428
arr[226952],1386
arr[61185],1458
arr[121502],1440
arr[145422],1398
arr[16513],1476
arr[144535],1410
arr[171865],1392
arr[98987],1584
arr[89062],1416
arr[35948],1428
arr[166705],1416
arr[122545],1350
arr[228287],1470
arr[89195],1398
arr[30623],1404
arr[147554],1392
arr[80712],1440
arr[226333],1428
arr[242684],1416
arr[22742],1374
arr[56278],1440
arr[176767],1428
arr[99169],1314
arr[205268],1362
arr[204102],1446
arr[172490],1308
arr[10535],1380
arr[179313],1404
arr[128423],1392
arr[244380],1434
arr[101501],1374
arr[121728],1434
arr[71917],1398
arr[223003],1422
arr[17150],1752
arr[104782],1326
arr[133890],1668
arr[205367],1464
arr[220121],1458
arr[222952],1434
arr[7667],1458
arr[136826],1422
arr[95497],1428
arr[235954],1392
arr[242373],1410
arr[142473],1428
arr[149861],1446
arr[89437],1392
arr[118806],1458
arr[158897],1488
arr[112179],1398
arr[191436],1410
arr[85664],1440
arr[211349],1428
arr[163056],1440
arr[39767],1458
arr[150191],1428
arr[189943],1452
arr[219080],1428
arr[28614],1344
arr[184323],1410
arr[86933],1410
arr[166694],1476
arr[22592],1410
arr[59936],1386
arr[183844],1434
arr[127374],1440
arr[193827],1470
arr[155563],1392
arr[97495],1416
arr[166779],1386
arr[163231],1410
arr[673],1392
arr[28629],1428
arr[149185],1422
arr[243046],1392
arr[171102],1416
arr[65398],1482
arr[82483],1458
arr[56260],1314
arr[224296],1434
arr[211015],1380
arr[247696],1434
arr[59960],1428
arr[172364],1422
arr[160752],1434
arr[99727],1404
arr[88907],1422
arr[100695],1392
arr[85159],1428
arr[133873],1326
arr[51370],1332
arr[172092],1416
arr[50568],1560
arr[73962],1344
arr[248381],1458
arr[764],1422
arr[217688],1356
arr[208560],1380
arr[156328],1314
arr[81535],1446
arr[141691],1386
arr[69559],1332
arr[82208],1398
arr[170320],1326
arr[235096],1434
arr[91606],1410
arr[107774],1464
arr[50495],1434
arr[190441],1302
arr[164034],1398
arr[24791],1434
arr[151456],1470
arr[178082],1428
arr[84751],1422
arr[90172],1446
arr[88834],1416
arr[200831],1428
arr[179079],1386
arr[205881],1428
arr[35990],1428
arr[62953],1422
arr[23603],1488
arr[224435],1428
arr[129873],1398
arr[113917],1410
arr[222816],1422
arr[130637],1416
arr[81605],1440
arr[181376],1410
arr[53317],1404
arr[163140],1434
arr[73067],1422
arr[139228],1470
arr[11700],1416
arr[9740],1422
arr[140677],1572
arr[103306],1434
arr[117514],1428
arr[191172],1404
arr[43748],1446
arr[47901],1380
arr[232315],1386
arr[195204],1326
arr[225983],1290
arr[83418],1428
arr[51729],1476
arr[81170],1368
arr[34249],1464
arr[230808],1494
arr[37051],1440
arr[86592],1470
arr[60113],1398
arr[77007],1410
arr[61027],1434
arr[206338],1452
arr[190924],1398
arr[33843],1446
arr[103328],1620
arr[38882],1494
arr[231571],1410
arr[156645],1434
arr[218374],1308
arr[70990],1350
arr[62226],1416
arr[230075],1422
arr[97082],1398
arr[202903],1440
arr[83381],1428
arr[230949],1446
arr[160427],1386
arr[143481],1440
arr[28850],1446
arr[142742],1356
arr[105038],1440
arr[21185],1464
arr[226160],1416
arr[156767],1458
arr[102355],1446
arr[26762],1488
arr[153927],1416
arr[155759],1422
arr[129706],1422
arr[230393],1278
arr[232766],1470
arr[190733],1464
arr[186731],1470
arr[173690],1410
arr[240928],1452
arr[40059],1428
arr[212572],1500
arr[222499],1458
arr[213057],1440
arr[180947],1410
arr[59841],1440
arr[25283],1470
arr[177374],1368
arr[156924],1386
arr[244538],1410
arr[27107],1422
arr[137873],1416
